split,image_path,label,video_id,frame_index,timestamp_s,width,height
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000420.jpg,kitchen,0066de2687c63b09,420,7.007,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000450.jpg,kitchen,0066de2687c63b09,450,7.507,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000480.jpg,kitchen,0066de2687c63b09,480,8.008,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000510.jpg,kitchen,0066de2687c63b09,510,8.508,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000540.jpg,kitchen,0066de2687c63b09,540,9.009,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000570.jpg,kitchen,0066de2687c63b09,570,9.509,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000600.jpg,kitchen,0066de2687c63b09,600,10.010,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000630.jpg,kitchen,0066de2687c63b09,630,10.510,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066de2687c63b09_000660.jpg,kitchen,0066de2687c63b09,660,11.011,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000000.jpg,balcony,0066ed3711a7240d,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000015.jpg,balcony,0066ed3711a7240d,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000030.jpg,balcony,0066ed3711a7240d,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000045.jpg,balcony,0066ed3711a7240d,45,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000060.jpg,balcony,0066ed3711a7240d,60,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000075.jpg,balcony,0066ed3711a7240d,75,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000090.jpg,balcony,0066ed3711a7240d,90,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000105.jpg,balcony,0066ed3711a7240d,105,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000120.jpg,balcony,0066ed3711a7240d,120,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000135.jpg,balcony,0066ed3711a7240d,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000150.jpg,balcony,0066ed3711a7240d,150,5.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000165.jpg,balcony,0066ed3711a7240d,165,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0066ed3711a7240d_000180.jpg,balcony,0066ed3711a7240d,180,6.006,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000000.jpg,bedroom,0068e9bba9742bde,0,0.000,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000015.jpg,bedroom,0068e9bba9742bde,15,0.501,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000030.jpg,bedroom,0068e9bba9742bde,30,1.001,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000045.jpg,bathroom,0068e9bba9742bde,45,1.502,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000060.jpg,kitchen,0068e9bba9742bde,60,2.002,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000075.jpg,kitchen,0068e9bba9742bde,75,2.503,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000090.jpg,bedroom,0068e9bba9742bde,90,3.003,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000105.jpg,bedroom,0068e9bba9742bde,105,3.504,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000120.jpg,bedroom,0068e9bba9742bde,120,4.004,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000135.jpg,bedroom,0068e9bba9742bde,135,4.505,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000150.jpg,bedroom,0068e9bba9742bde,150,5.005,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000165.jpg,bedroom,0068e9bba9742bde,165,5.506,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000180.jpg,bedroom,0068e9bba9742bde,180,6.006,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000195.jpg,bedroom,0068e9bba9742bde,195,6.507,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000210.jpg,bedroom,0068e9bba9742bde,210,7.007,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000225.jpg,bedroom,0068e9bba9742bde,225,7.508,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0068e9bba9742bde_000240.jpg,bedroom,0068e9bba9742bde,240,8.008,640,360
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000000.jpg,living,0069fbbde9f77bf8,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000015.jpg,bathroom,0069fbbde9f77bf8,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000030.jpg,bathroom,0069fbbde9f77bf8,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000045.jpg,bathroom,0069fbbde9f77bf8,45,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000060.jpg,bathroom,0069fbbde9f77bf8,60,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000075.jpg,bedroom,0069fbbde9f77bf8,75,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000090.jpg,bathroom,0069fbbde9f77bf8,90,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000105.jpg,bathroom,0069fbbde9f77bf8,105,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000120.jpg,bedroom,0069fbbde9f77bf8,120,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000135.jpg,bathroom,0069fbbde9f77bf8,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000150.jpg,bathroom,0069fbbde9f77bf8,150,5.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000165.jpg,bathroom,0069fbbde9f77bf8,165,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000180.jpg,bedroom,0069fbbde9f77bf8,180,6.006,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000195.jpg,bedroom,0069fbbde9f77bf8,195,6.506,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000210.jpg,bedroom,0069fbbde9f77bf8,210,7.007,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000225.jpg,bedroom,0069fbbde9f77bf8,225,7.507,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000240.jpg,bedroom,0069fbbde9f77bf8,240,8.008,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000255.jpg,bedroom,0069fbbde9f77bf8,255,8.508,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000270.jpg,bedroom,0069fbbde9f77bf8,270,9.009,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000285.jpg,bedroom,0069fbbde9f77bf8,285,9.509,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000300.jpg,bedroom,0069fbbde9f77bf8,300,10.009,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000315.jpg,bedroom,0069fbbde9f77bf8,315,10.510,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\0069fbbde9f77bf8_000330.jpg,bedroom,0069fbbde9f77bf8,330,11.010,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000000.jpg,kitchen,006b2728057d8236,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000015.jpg,kitchen,006b2728057d8236,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000030.jpg,kitchen,006b2728057d8236,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000045.jpg,kitchen,006b2728057d8236,45,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000060.jpg,bedroom,006b2728057d8236,60,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000075.jpg,bedroom,006b2728057d8236,75,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000090.jpg,bedroom,006b2728057d8236,90,3.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000105.jpg,bedroom,006b2728057d8236,105,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000120.jpg,bedroom,006b2728057d8236,120,4.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000135.jpg,bedroom,006b2728057d8236,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000150.jpg,bathroom,006b2728057d8236,150,5.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000165.jpg,bathroom,006b2728057d8236,165,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006b2728057d8236_000180.jpg,bathroom,006b2728057d8236,180,6.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000000.jpg,balcony,006ce7c81b5027e7,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000015.jpg,kitchen,006ce7c81b5027e7,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000030.jpg,kitchen,006ce7c81b5027e7,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000045.jpg,kitchen,006ce7c81b5027e7,45,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000060.jpg,kitchen,006ce7c81b5027e7,60,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000075.jpg,kitchen,006ce7c81b5027e7,75,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000090.jpg,balcony,006ce7c81b5027e7,90,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000105.jpg,balcony,006ce7c81b5027e7,105,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000120.jpg,balcony,006ce7c81b5027e7,120,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000135.jpg,balcony,006ce7c81b5027e7,135,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000150.jpg,balcony,006ce7c81b5027e7,150,5.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000165.jpg,kitchen,006ce7c81b5027e7,165,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006ce7c81b5027e7_000180.jpg,kitchen,006ce7c81b5027e7,180,6.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000000.jpg,balcony,006d459e7f65953b,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000015.jpg,balcony,006d459e7f65953b,15,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000030.jpg,balcony,006d459e7f65953b,30,1.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000045.jpg,balcony,006d459e7f65953b,45,1.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000060.jpg,balcony,006d459e7f65953b,60,2.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000075.jpg,balcony,006d459e7f65953b,75,2.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000090.jpg,balcony,006d459e7f65953b,90,3.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000105.jpg,balcony,006d459e7f65953b,105,3.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000120.jpg,kitchen,006d459e7f65953b,120,4.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000135.jpg,kitchen,006d459e7f65953b,135,4.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000150.jpg,kitchen,006d459e7f65953b,150,5.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000165.jpg,living,006d459e7f65953b,165,5.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000180.jpg,bedroom,006d459e7f65953b,180,6.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000195.jpg,living,006d459e7f65953b,195,6.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000210.jpg,kitchen,006d459e7f65953b,210,7.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000225.jpg,kitchen,006d459e7f65953b,225,7.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000240.jpg,kitchen,006d459e7f65953b,240,8.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000255.jpg,kitchen,006d459e7f65953b,255,8.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000270.jpg,kitchen,006d459e7f65953b,270,9.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000285.jpg,balcony,006d459e7f65953b,285,9.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000300.jpg,balcony,006d459e7f65953b,300,10.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000315.jpg,living,006d459e7f65953b,315,10.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000330.jpg,living,006d459e7f65953b,330,11.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000345.jpg,living,006d459e7f65953b,345,11.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000360.jpg,living,006d459e7f65953b,360,12.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006d459e7f65953b_000375.jpg,living,006d459e7f65953b,375,12.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000000.jpg,kitchen,006f24f8fa62a3b7,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000030.jpg,kitchen,006f24f8fa62a3b7,30,0.500,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000060.jpg,kitchen,006f24f8fa62a3b7,60,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000090.jpg,kitchen,006f24f8fa62a3b7,90,1.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000120.jpg,bedroom,006f24f8fa62a3b7,120,2.002,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000150.jpg,bedroom,006f24f8fa62a3b7,150,2.502,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000180.jpg,bedroom,006f24f8fa62a3b7,180,3.003,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000210.jpg,bedroom,006f24f8fa62a3b7,210,3.503,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000240.jpg,bedroom,006f24f8fa62a3b7,240,4.004,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000270.jpg,bedroom,006f24f8fa62a3b7,270,4.504,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000300.jpg,bedroom,006f24f8fa62a3b7,300,5.005,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000330.jpg,kitchen,006f24f8fa62a3b7,330,5.505,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000360.jpg,bedroom,006f24f8fa62a3b7,360,6.006,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000390.jpg,bedroom,006f24f8fa62a3b7,390,6.506,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000420.jpg,bedroom,006f24f8fa62a3b7,420,7.007,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000450.jpg,kitchen,006f24f8fa62a3b7,450,7.507,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000480.jpg,bedroom,006f24f8fa62a3b7,480,8.008,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000510.jpg,bedroom,006f24f8fa62a3b7,510,8.508,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000540.jpg,bedroom,006f24f8fa62a3b7,540,9.009,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000570.jpg,bedroom,006f24f8fa62a3b7,570,9.509,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000600.jpg,bedroom,006f24f8fa62a3b7,600,10.009,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000630.jpg,bedroom,006f24f8fa62a3b7,630,10.510,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000660.jpg,bedroom,006f24f8fa62a3b7,660,11.010,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000690.jpg,bedroom,006f24f8fa62a3b7,690,11.511,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000720.jpg,bedroom,006f24f8fa62a3b7,720,12.011,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000750.jpg,bedroom,006f24f8fa62a3b7,750,12.512,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000780.jpg,bedroom,006f24f8fa62a3b7,780,13.012,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f24f8fa62a3b7_000810.jpg,kitchen,006f24f8fa62a3b7,810,13.513,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f41ee9800fecf_000000.jpg,bathroom,006f41ee9800fecf,0,0.000,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f41ee9800fecf_000015.jpg,bathroom,006f41ee9800fecf,15,0.501,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f41ee9800fecf_000030.jpg,bathroom,006f41ee9800fecf,30,1.001,1280,720
train,d:\smartnest.ai\smartnest_media_dataset\data\media_dataset\frames\RealEstate10K_frames\images\train\006f41ee9800fecf_000045.jpg,bathroom,006f41ee9800fecf,45,1.502,1280,720
